Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category,Sub-Category,Product Name
22,CA-2022-137330,9/12/22,13/12/2022,Standard Class,KB-16585,Corporate,68025,OFF-AR-10000246,19.46,7,0.0,5.0596,Office Supplies,Art,Newell 318
2399,CA-2023-169264,14/08/2023,16/08/2023,Second Class,NP-18700,Consumer,94109,OFF-AR-10000246,16.68,6,0.0,4.3368,Office Supplies,Art,Newell 318
5434,CA-2023-129707,25/04/2023,29/04/2023,Standard Class,LH-16750,Consumer,85224,OFF-AR-10000246,8.896,4,0.2,0.6672,Office Supplies,Art,Newell 318
5642,CA-2023-106355,2/4/23,5/4/23,First Class,AT-10435,Home Office,6450,OFF-AR-10000246,11.12,4,0.0,2.8912,Office Supplies,Art,Newell 318
9083,CA-2023-169005,2/11/23,6/11/23,Standard Class,BG-11035,Consumer,22153,OFF-AR-10000246,5.56,2,0.0,1.4456,Office Supplies,Art,Newell 318
23,CA-2022-137330,9/12/22,13/12/2022,Standard Class,KB-16585,Corporate,68025,OFF-AP-10001492,60.34,7,0.0,15.6884,Office Supplies,Appliances,Acco Six-Outlet Power Strip
2246,CA-2023-103380,21/11/2023,25/11/2023,Standard Class,BF-11005,Home Office,91104,OFF-AP-10001492,8.62,1,0.0,2.2412,Office Supplies,Appliances,Acco Six-Outlet Power Strip
3117,CA-2022-150350,23/08/2022,30/08/2022,Standard Class,MS-17770,Consumer,98105,OFF-AP-10001492,43.1,5,0.0,11.206,Office Supplies,Appliances,Acco Six-Outlet Power Strip
4020,CA-2021-165624,23/08/2021,28/08/2021,Standard Class,FH-14350,Consumer,30318,OFF-AP-10001492,25.86,3,0.0,6.7236,Office Supplies,Appliances,Acco Six-Outlet Power Strip
4423,CA-2023-159464,18/05/2023,19/05/2023,First Class,TB-21355,Corporate,30328,OFF-AP-10001492,17.24,2,0.0,4.4824,Office Supplies,Appliances,Acco Six-Outlet Power Strip
8052,CA-2020-144974,26/09/2020,30/09/2020,Standard Class,CM-12715,Corporate,19140,OFF-AP-10001492,41.376,6,0.2,3.1032,Office Supplies,Appliances,Acco Six-Outlet Power Strip
8090,US-2021-117492,7/8/21,9/8/21,First Class,NS-18640,Corporate,21215,OFF-AP-10001492,77.58,9,0.0,20.1708,Office Supplies,Appliances,Acco Six-Outlet Power Strip
9596,CA-2023-104619,24/01/2023,29/01/2023,Standard Class,KD-16495,Corporate,95123,OFF-AP-10001492,25.86,3,0.0,6.7236,Office Supplies,Appliances,Acco Six-Outlet Power Strip
9847,CA-2023-169327,2/9/23,4/9/23,Second Class,MH-17290,Home Office,90008,OFF-AP-10001492,43.1,5,0.0,11.206,Office Supplies,Appliances,Acco Six-Outlet Power Strip
24,US-2023-156909,16/07/2023,18/07/2023,Second Class,SF-20065,Consumer,19140,FUR-CH-10002774,71.372,2,0.3,-1.0196,Furniture,Chairs,Global Deluxe Stacking Chair
2276,CA-2020-157882,3/10/20,8/10/20,Second Class,AR-10405,Corporate,90036,FUR-CH-10002774,122.352,3,0.2,13.7646,Furniture,Chairs,Global Deluxe Stacking Chair
2669,US-2021-139759,25/08/2021,30/08/2021,Standard Class,NL-18310,Home Office,90045,FUR-CH-10002774,40.784,1,0.2,4.5882,Furniture,Chairs,Global Deluxe Stacking Chair
2963,CA-2023-137428,16/12/2023,21/12/2023,Second Class,AY-10555,Corporate,92054,FUR-CH-10002774,81.568,2,0.2,9.1764,Furniture,Chairs,Global Deluxe Stacking Chair
3273,CA-2021-146038,9/2/21,16/02/2021,Standard Class,SJ-20215,Consumer,90049,FUR-CH-10002774,203.92,5,0.2,22.941,Furniture,Chairs,Global Deluxe Stacking Chair
4533,CA-2020-140403,10/10/20,10/10/20,Same Day,TN-21040,Home Office,95336,FUR-CH-10002774,122.352,3,0.2,13.7646,Furniture,Chairs,Global Deluxe Stacking Chair
5468,CA-2022-122448,9/6/22,14/06/2022,Standard Class,DB-13210,Consumer,94109,FUR-CH-10002774,122.352,3,0.2,13.7646,Furniture,Chairs,Global Deluxe Stacking Chair
26,CA-2022-121755,16/01/2022,20/01/2022,Second Class,EH-13945,Consumer,90049,OFF-BI-10001634,11.648,2,0.2,4.2224,Office Supplies,Binders,Wilson Jones Active Use Binders
1263,CA-2023-105053,7/7/23,9/7/23,Second Class,CS-12355,Consumer,11561,OFF-BI-10001634,17.472,3,0.2,6.3336,Office Supplies,Binders,Wilson Jones Active Use Binders
1940,CA-2022-112109,8/7/22,12/7/22,Standard Class,JE-15715,Consumer,80020,OFF-BI-10001634,8.736,4,0.7,-6.1152,Office Supplies,Binders,Wilson Jones Active Use Binders
3563,CA-2023-109757,4/9/23,9/9/23,Second Class,MD-17350,Consumer,44312,OFF-BI-10001634,4.368,2,0.7,-3.0576,Office Supplies,Binders,Wilson Jones Active Use Binders
3685,CA-2021-132626,9/7/21,14/07/2021,Standard Class,BT-11680,Consumer,20735,OFF-BI-10001634,43.68,6,0.0,21.4032,Office Supplies,Binders,Wilson Jones Active Use Binders
4447,US-2020-147704,16/11/2020,21/11/2020,Standard Class,SR-20740,Home Office,47401,OFF-BI-10001634,29.12,4,0.0,14.2688,Office Supplies,Binders,Wilson Jones Active Use Binders
27,CA-2022-121755,16/01/2022,20/01/2022,Second Class,EH-13945,Consumer,90049,TEC-AC-10003027,90.57,3,0.0,11.7741,Technology,Accessories,Imation˜8GB Mini TravelDrive USB 2.0˜Flash Drive
1845,US-2023-113852,29/07/2023,2/8/23,Standard Class,GW-14605,Consumer,98115,TEC-AC-10003027,90.57,3,0.0,11.7741,Technology,Accessories,Imation˜8GB Mini TravelDrive USB 2.0˜Flash Drive
4165,US-2023-106131,14/01/2023,16/01/2023,First Class,TP-21565,Corporate,80013,TEC-AC-10003027,169.064,7,0.2,-14.7931,Technology,Accessories,Imation˜8GB Mini TravelDrive USB 2.0˜Flash Drive
28,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,FUR-BO-10004834,3083.43,7,0.5,-1665.0522,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase
400,CA-2022-108987,8/9/22,10/9/22,Second Class,AG-10675,Consumer,77036,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase
5918,US-2021-126977,17/09/2021,23/09/2021,Standard Class,PF-19120,Consumer,10035,FUR-BO-10004834,4228.704,6,0.2,158.5764,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase
7815,US-2023-109316,8/6/23,10/6/23,First Class,MG-17680,Home Office,90049,FUR-BO-10004834,1497.666,2,0.15,140.9568,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase
9742,CA-2021-117086,8/11/21,12/11/21,Standard Class,QJ-19255,Corporate,42420,FUR-BO-10004834,4404.9,5,0.0,1013.127,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase
29,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,OFF-BI-10000474,9.618,2,0.7,-7.0532,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
1036,CA-2022-109820,20/11/2022,22/11/2022,First Class,AG-10390,Consumer,45231,OFF-BI-10000474,14.427,3,0.7,-10.5798,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
1343,CA-2023-113481,2/1/23,4/1/23,First Class,AS-10045,Corporate,28540,OFF-BI-10000474,28.854,6,0.7,-21.1596,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
3349,CA-2023-154732,5/11/23,7/11/23,First Class,AH-10195,Corporate,60623,OFF-BI-10000474,16.03,5,0.8,-25.648,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
5564,CA-2023-133263,31/03/2023,2/4/23,Second Class,JE-15610,Corporate,30318,OFF-BI-10000474,64.12,4,0.0,30.7776,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
5980,CA-2020-117765,7/9/20,13/09/2020,Standard Class,RB-19465,Home Office,74133,OFF-BI-10000474,32.06,2,0.0,15.3888,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
9105,CA-2021-163181,7/11/21,12/11/21,Standard Class,AB-10105,Consumer,77041,OFF-BI-10000474,32.06,10,0.8,-51.296,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
30,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,FUR-FU-10004848,124.2,3,0.2,15.525,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
30,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,FUR-FU-10004848,124.2,3,0.2,15.525,Furniture,Furnishings,DAX Solid Wood Frames
141,CA-2022-110366,5/9/22,7/9/22,Second Class,JD-15895,Corporate,19140,FUR-FU-10004848,82.8,2,0.2,10.35,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
141,CA-2022-110366,5/9/22,7/9/22,Second Class,JD-15895,Corporate,19140,FUR-FU-10004848,82.8,2,0.2,10.35,Furniture,Furnishings,DAX Solid Wood Frames
1012,CA-2023-118437,17/06/2023,21/06/2023,Second Class,PF-19165,Consumer,98502,FUR-FU-10004848,155.25,3,0.0,46.575,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
1012,CA-2023-118437,17/06/2023,21/06/2023,Second Class,PF-19165,Consumer,98502,FUR-FU-10004848,155.25,3,0.0,46.575,Furniture,Furnishings,DAX Solid Wood Frames
2049,CA-2021-142237,11/7/21,13/07/2021,First Class,CK-12595,Consumer,19134,FUR-FU-10004848,289.8,7,0.2,36.225,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
2049,CA-2021-142237,11/7/21,13/07/2021,First Class,CK-12595,Consumer,19134,FUR-FU-10004848,289.8,7,0.2,36.225,Furniture,Furnishings,DAX Solid Wood Frames
2382,CA-2022-118052,6/5/22,10/5/22,Standard Class,BE-11455,Home Office,44052,FUR-FU-10004848,54.712,7,0.2,11.6263,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
2382,CA-2022-118052,6/5/22,10/5/22,Standard Class,BE-11455,Home Office,44052,FUR-FU-10004848,54.712,7,0.2,11.6263,Furniture,Furnishings,DAX Solid Wood Frames
3975,CA-2022-167556,29/03/2022,2/4/22,Standard Class,JM-15250,Consumer,10009,FUR-FU-10004848,414.0,8,0.0,124.2,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
3975,CA-2022-167556,29/03/2022,2/4/22,Standard Class,JM-15250,Consumer,10009,FUR-FU-10004848,414.0,8,0.0,124.2,Furniture,Furnishings,DAX Solid Wood Frames
4528,US-2023-105046,17/07/2023,23/07/2023,Standard Class,BE-11335,Home Office,13440,FUR-FU-10004848,39.08,4,0.0,14.4596,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
4528,US-2023-105046,17/07/2023,23/07/2023,Standard Class,BE-11335,Home Office,13440,FUR-FU-10004848,39.08,4,0.0,14.4596,Furniture,Furnishings,DAX Solid Wood Frames
5794,CA-2023-140186,29/09/2023,2/10/23,First Class,PG-18820,Consumer,93309,FUR-FU-10004848,51.75,1,0.0,15.525,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
5794,CA-2023-140186,29/09/2023,2/10/23,First Class,PG-18820,Consumer,93309,FUR-FU-10004848,51.75,1,0.0,15.525,Furniture,Furnishings,DAX Solid Wood Frames
6447,US-2023-119816,4/3/23,6/3/23,Second Class,TT-21460,Home Office,77095,FUR-FU-10004848,103.5,5,0.6,-77.625,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
6447,US-2023-119816,4/3/23,6/3/23,Second Class,TT-21460,Home Office,77095,FUR-FU-10004848,103.5,5,0.6,-77.625,Furniture,Furnishings,DAX Solid Wood Frames
6958,CA-2022-157588,14/07/2022,19/07/2022,Standard Class,AR-10570,Consumer,31907,FUR-FU-10004848,51.75,1,0.0,15.525,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
6958,CA-2022-157588,14/07/2022,19/07/2022,Standard Class,AR-10570,Consumer,31907,FUR-FU-10004848,51.75,1,0.0,15.525,Furniture,Furnishings,DAX Solid Wood Frames
7196,CA-2022-147683,13/11/2022,17/11/2022,Standard Class,PO-19180,Home Office,98103,FUR-FU-10004848,19.54,2,0.0,7.2298,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
7196,CA-2022-147683,13/11/2022,17/11/2022,Standard Class,PO-19180,Home Office,98103,FUR-FU-10004848,19.54,2,0.0,7.2298,Furniture,Furnishings,DAX Solid Wood Frames
9185,CA-2023-156776,7/8/23,11/8/23,Standard Class,JL-15505,Consumer,92683,FUR-FU-10004848,51.75,1,0.0,15.525,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
9185,CA-2023-156776,7/8/23,11/8/23,Standard Class,JL-15505,Consumer,92683,FUR-FU-10004848,51.75,1,0.0,15.525,Furniture,Furnishings,DAX Solid Wood Frames
31,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,OFF-EN-10001509,3.264,2,0.2,1.1016,Office Supplies,Envelopes,Poly String Tie Envelopes
195,CA-2021-131457,31/10/2021,6/11/21,Standard Class,MZ-17515,Corporate,92374,OFF-EN-10001509,14.28,7,0.0,6.7116,Office Supplies,Envelopes,Poly String Tie Envelopes
2828,US-2020-112914,25/09/2020,30/09/2020,Standard Class,MT-18070,Home Office,77041,OFF-EN-10001509,3.264,2,0.2,1.1016,Office Supplies,Envelopes,Poly String Tie Envelopes
4154,CA-2023-100160,7/9/23,11/9/23,Standard Class,CB-12025,Consumer,19134,OFF-EN-10001509,4.896,3,0.2,1.6524,Office Supplies,Envelopes,Poly String Tie Envelopes
5299,CA-2022-106656,23/09/2022,26/09/2022,First Class,DV-13045,Corporate,92037,OFF-EN-10001509,4.08,2,0.0,1.9176,Office Supplies,Envelopes,Poly String Tie Envelopes
5340,CA-2021-146486,9/11/21,14/11/2021,Second Class,DV-13465,Consumer,11572,OFF-EN-10001509,12.24,6,0.0,5.7528,Office Supplies,Envelopes,Poly String Tie Envelopes
5343,US-2020-168501,21/11/2020,27/11/2020,Standard Class,JK-15325,Corporate,75220,OFF-EN-10001509,1.632,1,0.2,0.5508,Office Supplies,Envelopes,Poly String Tie Envelopes
6963,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,OFF-EN-10001509,10.2,5,0.0,4.794,Office Supplies,Envelopes,Poly String Tie Envelopes
7775,CA-2022-152800,13/04/2022,15/04/2022,First Class,SP-20920,Consumer,94109,OFF-EN-10001509,6.12,3,0.0,2.8764,Office Supplies,Envelopes,Poly String Tie Envelopes
7840,US-2020-137869,28/03/2020,2/4/20,Standard Class,CV-12295,Consumer,50315,OFF-EN-10001509,6.12,3,0.0,2.8764,Office Supplies,Envelopes,Poly String Tie Envelopes
9390,US-2023-127292,19/01/2023,23/01/2023,Standard Class,RM-19375,Consumer,42420,OFF-EN-10001509,2.04,1,0.0,0.9588,Office Supplies,Envelopes,Poly String Tie Envelopes
32,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,OFF-AR-10004042,86.304,6,0.2,9.7092,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners
626,CA-2021-138009,29/11/2021,3/12/21,Standard Class,SF-20965,Corporate,48126,OFF-AR-10004042,161.82,9,0.0,46.9278,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners
1162,CA-2020-126522,1/9/20,5/9/20,Second Class,LT-16765,Consumer,92025,OFF-AR-10004042,53.94,3,0.0,15.6426,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners
1526,CA-2021-144806,6/12/21,11/12/21,Standard Class,GH-14425,Consumer,85705,OFF-AR-10004042,86.304,6,0.2,9.7092,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners
4915,CA-2021-161830,24/09/2021,26/09/2021,Second Class,ME-17725,Consumer,98105,OFF-AR-10004042,35.96,2,0.0,10.4284,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners
7499,CA-2023-121048,14/07/2023,18/07/2023,Standard Class,TC-21295,Consumer,92683,OFF-AR-10004042,71.92,4,0.0,20.8568,Office Supplies,Art,BOSTON Model 1800 Electric Pencil Sharpeners
33,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,OFF-BI-10001525,6.858,6,0.7,-5.715,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
2616,CA-2020-147298,26/04/2020,3/5/20,Standard Class,AG-10300,Corporate,90049,OFF-BI-10001525,18.288,6,0.2,5.715,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
3426,CA-2021-153381,24/09/2021,28/09/2021,Standard Class,DE-13255,Home Office,52001,OFF-BI-10001525,15.24,4,0.0,6.858,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
4689,US-2023-154851,30/03/2023,3/4/23,Standard Class,BP-11155,Consumer,17602,OFF-BI-10001525,5.715,5,0.7,-4.7625,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
6526,CA-2022-129308,7/7/22,13/07/2022,Standard Class,CC-12100,Home Office,19120,OFF-BI-10001525,5.715,5,0.7,-4.7625,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
8723,CA-2022-120824,12/6/22,16/06/2022,Second Class,AW-10930,Home Office,77070,OFF-BI-10001525,1.524,2,0.8,-2.667,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
8924,CA-2023-133928,11/6/23,17/06/2023,Standard Class,ZC-21910,Consumer,28601,OFF-BI-10001525,4.572,4,0.7,-3.81,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
9345,CA-2023-109085,17/02/2023,20/02/2023,First Class,CK-12325,Home Office,45373,OFF-BI-10001525,5.715,5,0.7,-4.7625,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks
34,US-2021-150630,17/09/2021,21/09/2021,Standard Class,TB-21520,Consumer,19140,OFF-AR-10001683,15.76,2,0.2,3.546,Office Supplies,Art,Lumber Crayons
2458,CA-2023-140949,17/03/2023,22/03/2023,Second Class,DB-13405,Consumer,10011,OFF-AR-10001683,59.1,6,0.0,22.458,Office Supplies,Art,Lumber Crayons
2802,US-2021-110163,1/11/21,4/11/21,First Class,GA-14725,Consumer,97301,OFF-AR-10001683,7.88,1,0.2,1.773,Office Supplies,Art,Lumber Crayons
4204,CA-2020-145387,31/10/2020,2/11/20,Second Class,AM-10705,Consumer,2920,OFF-AR-10001683,49.25,5,0.0,18.715,Office Supplies,Art,Lumber Crayons
6767,CA-2023-100615,20/04/2023,24/04/2023,Standard Class,SJ-20215,Consumer,60653,OFF-AR-10001683,15.76,2,0.2,3.546,Office Supplies,Art,Lumber Crayons
9102,CA-2021-163181,7/11/21,12/11/21,Standard Class,AB-10105,Consumer,77041,OFF-AR-10001683,23.64,3,0.2,5.319,Office Supplies,Art,Lumber Crayons
35,CA-2023-107727,19/10/2023,23/10/2023,Second Class,MA-17560,Home Office,77095,OFF-PA-10000249,29.472,3,0.2,9.9468,Office Supplies,Paper,Easy-staple paper
348,CA-2023-134306,8/7/23,12/7/23,Standard Class,TD-20995,Consumer,1852,OFF-PA-10000249,24.56,2,0.0,11.5432,Office Supplies,Paper,Easy-staple paper
2735,CA-2021-129770,21/02/2021,23/02/2021,Second Class,JE-15715,Consumer,88001,OFF-PA-10000249,49.12,4,0.0,23.0864,Office Supplies,Paper,Easy-staple paper
7102,CA-2022-144337,1/8/22,5/8/22,Second Class,SG-20890,Corporate,79109,OFF-PA-10000249,19.648,2,0.2,6.6312,Office Supplies,Paper,Easy-staple paper
8148,US-2023-146822,9/6/23,14/06/2023,Standard Class,AG-10675,Consumer,24153,OFF-PA-10000249,49.12,4,0.0,23.0864,Office Supplies,Paper,Easy-staple paper
8574,CA-2021-164623,20/10/2021,22/10/2021,First Class,MS-17770,Consumer,10035,OFF-PA-10000249,24.56,2,0.0,11.5432,Office Supplies,Paper,Easy-staple paper
36,CA-2022-117590,8/12/22,10/12/22,First Class,GH-14485,Corporate,75080,TEC-PH-10004977,1097.544,7,0.2,123.4737,Technology,Phones,GE 30524EE4
582,CA-2023-145233,1/12/23,5/12/23,Standard Class,DV-13465,Consumer,80219,TEC-PH-10004977,470.376,3,0.2,52.9173,Technology,Phones,GE 30524EE4
3132,CA-2020-136399,16/12/2020,17/12/2020,First Class,CC-12100,Home Office,90049,TEC-PH-10004977,627.168,4,0.2,70.5564,Technology,Phones,GE 30524EE4
5065,CA-2023-122196,22/09/2023,24/09/2023,First Class,CA-12265,Consumer,19805,TEC-PH-10004977,391.98,2,0.0,113.6742,Technology,Phones,GE 30524EE4
6636,CA-2023-144498,6/5/23,6/5/23,Same Day,MB-18085,Consumer,28205,TEC-PH-10004977,627.168,4,0.2,70.5564,Technology,Phones,GE 30524EE4
7478,CA-2020-167199,6/1/20,10/1/20,Standard Class,ME-17320,Home Office,42420,TEC-PH-10004977,391.98,2,0.0,113.6742,Technology,Phones,GE 30524EE4
7502,CA-2023-121048,14/07/2023,18/07/2023,Standard Class,TC-21295,Consumer,92683,TEC-PH-10004977,470.376,3,0.2,52.9173,Technology,Phones,GE 30524EE4
9728,CA-2023-167395,2/12/23,4/12/23,First Class,KM-16720,Consumer,1852,TEC-PH-10004977,979.95,5,0.0,284.1855,Technology,Phones,GE 30524EE4
9798,CA-2021-128608,12/1/21,17/01/2021,Standard Class,CS-12490,Corporate,43615,TEC-PH-10004977,235.188,2,0.4,-43.1178,Technology,Phones,GE 30524EE4
37,CA-2022-117590,8/12/22,10/12/22,First Class,GH-14485,Corporate,75080,FUR-FU-10003664,190.92,5,0.6,-147.963,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp
1301,CA-2022-137043,23/12/2022,25/12/2022,Second Class,LC-17140,Consumer,22153,FUR-FU-10003664,572.76,6,0.0,166.1004,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp
1302,CA-2022-137043,23/12/2022,25/12/2022,Second Class,LC-17140,Consumer,22153,FUR-FU-10003664,286.38,3,0.0,83.0502,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp
7388,CA-2022-105732,13/09/2022,18/09/2022,Standard Class,AG-10270,Consumer,68104,FUR-FU-10003664,1336.44,14,0.0,387.5676,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp
9448,CA-2023-136882,27/05/2023,3/6/23,Standard Class,DN-13690,Consumer,74133,FUR-FU-10003664,477.3,5,0.0,138.417,Furniture,Furnishings,Electrix Architect's Clamp-On Swing Arm Lamp
38,CA-2021-117415,27/12/2021,31/12/2021,Standard Class,SN-20710,Home Office,77041,OFF-EN-10002986,113.328,9,0.2,35.415,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
1491,CA-2023-151911,30/04/2023,5/5/23,Second Class,DL-13495,Corporate,10024,OFF-EN-10002986,62.96,4,0.0,28.332,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
39,CA-2021-117415,27/12/2021,31/12/2021,Standard Class,SN-20710,Home Office,77041,FUR-BO-10002545,532.3992,3,0.32,-46.9764,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases
193,CA-2021-102281,12/10/21,14/10/2021,First Class,MP-17470,Home Office,10035,FUR-BO-10002545,626.352,3,0.2,46.9764,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases
370,CA-2022-155516,21/10/2022,21/10/2022,Same Day,MK-17905,Corporate,6040,FUR-BO-10002545,1043.92,4,0.0,271.4192,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases
1540,CA-2023-121888,15/09/2023,17/09/2023,Second Class,CL-11890,Consumer,2149,FUR-BO-10002545,782.94,3,0.0,203.5644,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases
2354,CA-2021-111514,31/08/2021,2/9/21,First Class,SC-20260,Corporate,94122,FUR-BO-10002545,1552.831,7,0.15,200.9546,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases
